Protein adsorption / ng cm-2,Protein MW (kDa),Protein Charge (pI),Protein conc. (mg/mL),Thickness (nm),Predicted Zeta (mV),Predicted CA (deg),MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,
1,66.5,4.7,1,2.5,-12.596323,45.84856838,10.46884259,10.46884259,0.047314815,-0.454583333,0.435002054,8.666666667,130.143,120.063,130.0629942,52,0,0.332687122,-0.459909612,0.459909612,0.332687122,1.777777778,2.333333333,2.666666667,16.53934772,10.36064897,1.993110891,-1.986162751,1.894033412,-2.077116062,5.863802489,-0.139386855,1.822759081,3.394048948,117.4713804,7.276020882,5.38503052,5.38503052,4.180739213,2.616704582,2.616704582,1.639856075,1.639856075,0.672905227,0.672905227,0.261541069,0.261541069,-0.83,80.20139956,8.17,4.089266085,3.727880056,53.94365965,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,5.57310453,6.606881965,14.63792753,5.969305288,0,0,0,6.9237372,13.21376393,12.15204021,0,0,0,0,0,0,24.28959661,9.531400138,0,6.9237372,12.15204021,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,5.57310453,0,0,6.9237372,0,11.31579864,5.106527395,4.46412037,0,10.46884259,8.190033069,0.350416667,-0.454583333,0,0,4.814503968,0,0.5,9,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0.098,32.8588,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,66.5,4.7,1,12.4,-10.963921,47.02209064,10.46884259,10.46884259,0.047314815,-0.454583333,0.435002054,8.666666667,130.143,120.063,130.0629942,52,0,0.332687122,-0.459909612,0.459909612,0.332687122,1.777777778,2.333333333,2.666666667,16.53934772,10.36064897,1.993110891,-1.986162751,1.894033412,-2.077116062,5.863802489,-0.139386855,1.822759081,3.394048948,117.4713804,7.276020882,5.38503052,5.38503052,4.180739213,2.616704582,2.616704582,1.639856075,1.639856075,0.672905227,0.672905227,0.261541069,0.261541069,-0.83,80.20139956,8.17,4.089266085,3.727880056,53.94365965,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,5.57310453,6.606881965,14.63792753,5.969305288,0,0,0,6.9237372,13.21376393,12.15204021,0,0,0,0,0,0,24.28959661,9.531400138,0,6.9237372,12.15204021,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,5.57310453,0,0,6.9237372,0,11.31579864,5.106527395,4.46412037,0,10.46884259,8.190033069,0.350416667,-0.454583333,0,0,4.814503968,0,0.5,9,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0.098,32.8588,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1,66.5,4.7,1,1.7,-11.849382,35.15959508,10.11930556,10.11930556,0.046481481,-0.50087963,0.406761527,8.125,116.116,108.052,116.0473441,46,0,0.32972219,-0.460101417,0.460101417,0.32972219,1.875,2.5,2.875,16.53849827,10.63892529,1.89599959,-1.938611637,1.749734562,-2.038072249,5.806103625,-0.138175296,1.826633299,3.111430121,87.67457204,6.405777394,4.462380789,4.462380789,3.808060412,2.210074616,2.210074616,1.095228249,1.095228249,0.502274731,0.502274731,0.205161343,0.205161343,-0.83,56.62563226,7.17,4.332074554,3.363423598,47.57871753,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,0,6.076020107,6.606881965,14.63792753,5.969305288,0,0,0,0,13.21376393,12.65495579,0,0,0,0,0,0,24.28959661,9.531400138,0,0,12.65495579,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,0,6.076020107,0,0,0,11.31579864,5.106527395,4.333333333,0,10.11930556,8.099141156,0,-0.50087963,0,1.05125,3.064516251,0,0.4,8,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,-0.2921,28.2418,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,66.5,4.7,1,2.3,-11.849382,35.21766941,10.11930556,10.11930556,0.046481481,-0.50087963,0.406761527,8.125,116.116,108.052,116.0473441,46,0,0.32972219,-0.460101417,0.460101417,0.32972219,1.875,2.5,2.875,16.53849827,10.63892529,1.89599959,-1.938611637,1.749734562,-2.038072249,5.806103625,-0.138175296,1.826633299,3.111430121,87.67457204,6.405777394,4.462380789,4.462380789,3.808060412,2.210074616,2.210074616,1.095228249,1.095228249,0.502274731,0.502274731,0.205161343,0.205161343,-0.83,56.62563226,7.17,4.332074554,3.363423598,47.57871753,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,0,6.076020107,6.606881965,14.63792753,5.969305288,0,0,0,0,13.21376393,12.65495579,0,0,0,0,0,0,24.28959661,9.531400138,0,0,12.65495579,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,0,6.076020107,0,0,0,11.31579864,5.106527395,4.333333333,0,10.11930556,8.099141156,0,-0.50087963,0,1.05125,3.064516251,0,0.4,8,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,-0.2921,28.2418,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,66.5,4.7,1,10.9,-8.858882,36.0869434,10.11930556,10.11930556,0.046481481,-0.50087963,0.406761527,8.125,116.116,108.052,116.0473441,46,0,0.32972219,-0.460101417,0.460101417,0.32972219,1.875,2.5,2.875,16.53849827,10.63892529,1.89599959,-1.938611637,1.749734562,-2.038072249,5.806103625,-0.138175296,1.826633299,3.111430121,87.67457204,6.405777394,4.462380789,4.462380789,3.808060412,2.210074616,2.210074616,1.095228249,1.095228249,0.502274731,0.502274731,0.205161343,0.205161343,-0.83,56.62563226,7.17,4.332074554,3.363423598,47.57871753,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,0,6.076020107,6.606881965,14.63792753,5.969305288,0,0,0,0,13.21376393,12.65495579,0,0,0,0,0,0,24.28959661,9.531400138,0,0,12.65495579,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,0,6.076020107,0,0,0,11.31579864,5.106527395,4.333333333,0,10.11930556,8.099141156,0,-0.50087963,0,1.05125,3.064516251,0,0.4,8,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,-0.2921,28.2418,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,66.5,4.7,1,2.3,-18.752552,41.39838714,11.14106166,11.14106166,0.204506453,-0.40940323,0.087475634,11.11764706,496.594,452.242,496.2883622,202,0,0.332687275,-0.459899141,0.459899141,0.332687275,0.470588235,0.705882353,0.941176471,16.58112812,10.36039749,2.014074742,-2.085406367,1.914955905,-2.152842152,5.863896426,-0.140163634,2.829041425,3.051797431,448.6323114,24.95369041,20.92576004,20.92576004,16.68073921,11.61620239,11.61620239,6.808028042,6.808028042,3.845143356,3.845143356,2.100203145,2.100203145,-1.15,20841454.82,32.85,28.08982449,27.09723426,203.3753489,47.36862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,12.68290207,112.3169934,52.16316672,5.969305288,0,0,0,6.9237372,126.0336729,12.15204021,0,0,0,0,0,0,132.0029782,52.16316672,0,6.9237372,12.15204021,0,0,0,109.37,5.969305288,4.794537184,0,6.606881965,117.8900979,0,0,14.03353474,0,6.578935684,47.36862954,52.74472597,0,11.14106166,0,0.37302607,-0.40940323,0,0,13.84288645,1.641036416,0.869565217,34,0,11,0,0,0,0,0,0,11,0,11,28,0,0,0,0,0.8849,124.201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
0.9,66.5,4.7,1,12.9,-14.275342,42.01753854,11.14106166,11.14106166,0.204506453,-0.40940323,0.087475634,11.11764706,496.594,452.242,496.2883622,202,0,0.332687275,-0.459899141,0.459899141,0.332687275,0.470588235,0.705882353,0.941176471,16.58112812,10.36039749,2.014074742,-2.085406367,1.914955905,-2.152842152,5.863896426,-0.140163634,2.829041425,3.051797431,448.6323114,24.95369041,20.92576004,20.92576004,16.68073921,11.61620239,11.61620239,6.808028042,6.808028042,3.845143356,3.845143356,2.100203145,2.100203145,-1.15,20841454.82,32.85,28.08982449,27.09723426,203.3753489,47.36862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,12.68290207,112.3169934,52.16316672,5.969305288,0,0,0,6.9237372,126.0336729,12.15204021,0,0,0,0,0,0,132.0029782,52.16316672,0,6.9237372,12.15204021,0,0,0,109.37,5.969305288,4.794537184,0,6.606881965,117.8900979,0,0,14.03353474,0,6.578935684,47.36862954,52.74472597,0,11.14106166,0,0.37302607,-0.40940323,0,0,13.84288645,1.641036416,0.869565217,34,0,11,0,0,0,0,0,0,11,0,11,28,0,0,0,0,0.8849,124.201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
13.1,66.5,4.7,1,5,-17.417318,41.55060828,11.14106166,11.14106166,0.204506453,-0.40940323,0.087475634,11.11764706,496.594,452.242,496.2883622,202,0,0.332687275,-0.459899141,0.459899141,0.332687275,0.470588235,0.705882353,0.941176471,16.58112812,10.36039749,2.014074742,-2.085406367,1.914955905,-2.152842152,5.863896426,-0.140163634,2.829041425,3.051797431,448.6323114,24.95369041,20.92576004,20.92576004,16.68073921,11.61620239,11.61620239,6.808028042,6.808028042,3.845143356,3.845143356,2.100203145,2.100203145,-1.15,20841454.82,32.85,28.08982449,27.09723426,203.3753489,47.36862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,12.68290207,112.3169934,52.16316672,5.969305288,0,0,0,6.9237372,126.0336729,12.15204021,0,0,0,0,0,0,132.0029782,52.16316672,0,6.9237372,12.15204021,0,0,0,109.37,5.969305288,4.794537184,0,6.606881965,117.8900979,0,0,14.03353474,0,6.578935684,47.36862954,52.74472597,0,11.14106166,0,0.37302607,-0.40940323,0,0,13.84288645,1.641036416,0.869565217,34,0,11,0,0,0,0,0,0,11,0,11,28,0,0,0,0,0.8849,124.201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
7.2,66.5,4.7,1,10,-17.605581,41.84254528,11.14106166,11.14106166,0.204506453,-0.40940323,0.087475634,11.11764706,496.594,452.242,496.2883622,202,0,0.332687275,-0.459899141,0.459899141,0.332687275,0.470588235,0.705882353,0.941176471,16.58112812,10.36039749,2.014074742,-2.085406367,1.914955905,-2.152842152,5.863896426,-0.140163634,2.829041425,3.051797431,448.6323114,24.95369041,20.92576004,20.92576004,16.68073921,11.61620239,11.61620239,6.808028042,6.808028042,3.845143356,3.845143356,2.100203145,2.100203145,-1.15,20841454.82,32.85,28.08982449,27.09723426,203.3753489,47.36862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,12.68290207,112.3169934,52.16316672,5.969305288,0,0,0,6.9237372,126.0336729,12.15204021,0,0,0,0,0,0,132.0029782,52.16316672,0,6.9237372,12.15204021,0,0,0,109.37,5.969305288,4.794537184,0,6.606881965,117.8900979,0,0,14.03353474,0,6.578935684,47.36862954,52.74472597,0,11.14106166,0,0.37302607,-0.40940323,0,0,13.84288645,1.641036416,0.869565217,34,0,11,0,0,0,0,0,0,11,0,11,28,0,0,0,0,0.8849,124.201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
1.3,66.5,4.7,1,14,-17.476349,42.08495288,11.14106166,11.14106166,0.204506453,-0.40940323,0.087475634,11.11764706,496.594,452.242,496.2883622,202,0,0.332687275,-0.459899141,0.459899141,0.332687275,0.470588235,0.705882353,0.941176471,16.58112812,10.36039749,2.014074742,-2.085406367,1.914955905,-2.152842152,5.863896426,-0.140163634,2.829041425,3.051797431,448.6323114,24.95369041,20.92576004,20.92576004,16.68073921,11.61620239,11.61620239,6.808028042,6.808028042,3.845143356,3.845143356,2.100203145,2.100203145,-1.15,20841454.82,32.85,28.08982449,27.09723426,203.3753489,47.36862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,12.68290207,112.3169934,52.16316672,5.969305288,0,0,0,6.9237372,126.0336729,12.15204021,0,0,0,0,0,0,132.0029782,52.16316672,0,6.9237372,12.15204021,0,0,0,109.37,5.969305288,4.794537184,0,6.606881965,117.8900979,0,0,14.03353474,0,6.578935684,47.36862954,52.74472597,0,11.14106166,0,0.37302607,-0.40940323,0,0,13.84288645,1.641036416,0.869565217,34,0,11,0,0,0,0,0,0,11,0,11,28,0,0,0,0,0.8849,124.201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
6.6,66.5,4.7,5,50,-12.517403,25.85778109,11.1517602,11.1517602,0.149420351,-0.39199452,0.492732995,15.78571429,197.234,182.114,197.1051933,78,0,0.332668361,-0.460466906,0.460466906,0.332668361,1.642857143,2.357142857,2.857142857,16.53357255,10.35752142,2.191924742,-2.144083823,2.080604678,-2.28796337,5.864941964,-0.14055678,2.51324071,2.17895001,260.0927256,10.55204176,8.414599154,8.414599154,6.609060905,4.714216681,4.714216681,3.40058937,3.40058937,2.114202083,2.114202083,1.312195603,1.312195603,-1.32,1563.235722,10.75886435,4.788431241,2.867927864,83.52471897,9.636772685,6.606881965,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,6.578935684,13.34455882,18.53868256,6.544756406,14.32593732,11.87648502,0,4.899909731,0,19.76538045,19.69639478,12.15204021,0,0,0,0,0,0,36.47278952,14.32593732,0,19.76538045,12.15204021,0,0,0,46.61,5.969305288,9.589074368,0,12.51406169,18.53868256,12.96557803,0,11.82364693,0,6.578935684,4.736862954,4.881342593,0,23.83866733,0,0.386804138,-0.242574169,0,1.529462711,6.606297399,0,0.6,14,0,4,0,1,1,0,0,0,3,0,4,4,0,1,1,1,0.7281,51.587,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.8,14,11,1,13.8,16.319553,16.0009027,10.78403534,10.78403534,0.313101852,-0.313101852,0.443432444,9.818181818,157.213,142.093,157.1102787,64,0,0.332650192,-0.460989985,0.460989985,0.332650192,1.545454545,2.090909091,2.454545455,16.53342297,10.35873502,2.010813836,-2.087444994,1.907199841,-2.19707472,5.863897539,-0.138693621,1.860991685,3.397218039,152.1710479,8.853371151,7.38503052,7.38503052,5.03658126,3.511131773,3.511131773,2.719525202,2.719525202,1.120118822,1.120118822,0.444115255,0.444115255,-0.83,182.3771851,10.17,4.90576909,5.606205016,67.6391438,9.636772685,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,21.01908117,12.11786094,0,9.531400138,5.969305288,0,4.899909731,0,6.9237372,27.24698234,12.15204021,0,0,0,0,0,0,38.11619735,9.531400138,0,6.9237372,12.15204021,0,0,0,29.54,0,4.794537184,0,5.969305288,12.17998649,6.544756406,0,6.9237372,18.9952537,6.578935684,4.736862954,4.83412037,0,12.73413643,0,0.447922336,-0.313101852,0,0,6.279852608,3.850403439,0.625,11,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0.6673,44.327,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157.8,14,11,1,16.6,8.157993,39.72595663,10.9606935,10.9606935,0,-0.298929516,0.303483651,9.428571429,220.72,201.568,220.1104315,83,1,0.332823681,-1,1,0.332823681,1.357142857,1.857142857,2.214285714,35.45300063,10.35622122,2.097738894,-2.076788388,1.91622034,-2.996002879,5.863943958,-0.138522486,2.116046992,0,178.9608118,10.26758471,9.177208555,9.933137501,6.112590865,4.663373676,4.663373676,2.943132,2.943132,1.883560184,1.883560184,0.930475078,0.930475078,-0.54,600.9573456,15.9115288,9.032275125,6.920824986,92.52212128,17.14389611,19.69639478,6.544756406,0,0,5.969305288,0,4.794537184,4.899909731,0,6.578935684,20.7712116,5.57310453,0,21.9384333,5.969305288,0,4.899909731,0,20.7712116,26.24115118,12.15204021,0,0,17.30694289,0,0,0,32.21045647,9.531400138,0,20.7712116,12.15204021,0,0,0,32.2,0,4.794537184,0,18.37633845,12.17998649,19.63426922,0,6.9237372,0,25.32631981,4.736862954,4.957453704,0,13.1607946,0,0.457913832,-0.298929516,0,0,12.55610072,0,0.7,14,0,3,0,0,0,0,0,0,3,0,4,6,0,0,0,0,-1.7104,53.856,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208.4,14,11,1,19.5,7.166369,65.9019757,11.12374622,11.12374622,0,-0.303275699,0.345612681,10.5,248.774,225.59,248.1417317,95,1,0.332823684,-1,1,0.332823684,1.25,1.6875,2,35.45300072,10.21573655,2.229592663,-2.190695969,2.005631608,-2.996003356,5.863971073,-0.138682916,2.09712719,0,219.05865,12.00807169,10.91769553,11.67362448,6.857948465,5.442503438,5.442503438,4.341571742,4.341571742,2.257685654,2.257685654,1.479632898,1.479632898,-0.54,1170.196972,17.84251028,8.593497085,6.854766503,105.2520055,17.14389611,18.69056362,6.544756406,0,0,5.969305288,0,4.794537184,4.899909731,0,6.578935684,34.618686,5.57310453,0,21.9384333,5.969305288,0,4.899909731,0,46.70236766,13.15163837,12.15204021,0,0,17.30694289,0,0,0,31.20462532,9.531400138,0,34.618686,12.15204021,0,0,0,32.2,0,4.794537184,0,18.37633845,24.26366815,6.544756406,0,6.9237372,0,39.17379421,4.736862954,5.05412037,0,13.40718065,0,0.454299887,-0.303275699,0.932463152,0,14.95521164,0,0.75,16,0,3,0,0,0,0,0,0,3,0,4,6,0,0,0,0,-0.9334,63.046,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309.8,14,11,1,11.962,-18.940662,81.8446148,10.69588341,10.69588341,0.283842593,-0.283842593,0.340246132,9,142.198,128.086,142.0993797,58,0,0.332602811,-0.462354562,0.462354562,0.332602811,1.6,2.2,2.6,16.53273874,10.32875005,1.997138912,-2.005900313,1.939309872,-2.050506108,5.863754739,-0.1385373,1.880413032,3.312469478,127.2192809,7.983127663,6.644923706,6.644923706,4.680739213,3.507583597,3.507583597,2.269802668,2.269802668,1.079509092,1.079509092,0.432403874,0.432403874,-0.79,133.5093252,9.21,5.031464655,4.125077866,61.87931013,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,19.92349451,13.34455882,5.57310453,6.606881965,9.531400138,5.969305288,0,0,0,26.68911765,6.606881965,12.15204021,0,0,0,0,0,0,12.57618725,9.531400138,0,26.68911765,12.15204021,0,0,0,26.3,0,4.794537184,0,5.969305288,12.17998649,12.84164325,0,6.9237372,0,13.50267288,4.736862954,4.80537037,0,10.69588341,0,0.468613946,-0.283842593,0,1.974692933,7.672615268,0,0.625,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.9058,40.681,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
30,14,11,1,16.822,-12.367573,47.56197349,10.46884259,10.46884259,0.047314815,-0.454583333,0.435002054,8.666666667,130.143,120.063,130.0629942,52,0,0.332687122,-0.459909612,0.459909612,0.332687122,1.777777778,2.333333333,2.666666667,16.53934772,10.36064897,1.993110891,-1.986162751,1.894033412,-2.077116062,5.863802489,-0.139386855,1.822759081,3.394048948,117.4713804,7.276020882,5.38503052,5.38503052,4.180739213,2.616704582,2.616704582,1.639856075,1.639856075,0.672905227,0.672905227,0.261541069,0.261541069,-0.83,80.20139956,8.17,4.089266085,3.727880056,53.94365965,9.843390349,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,6.578935684,6.9237372,5.57310453,6.606881965,14.63792753,5.969305288,0,0,0,6.9237372,13.21376393,12.15204021,0,0,0,0,0,0,24.28959661,9.531400138,0,6.9237372,12.15204021,0,0,0,46.53,5.969305288,4.794537184,0,13.21376393,5.57310453,0,0,6.9237372,0,11.31579864,5.106527395,4.46412037,0,10.46884259,8.190033069,0.350416667,-0.454583333,0,0,4.814503968,0,0.5,9,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0.098,32.8588,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
